user_id,offer_id,recency_days,frequency_30d,frequency_90d,monetary_90d,avg_purchase_value,category_encoded,channel_encoded,treatment,outcome_click,outcome_purchase,time_afternoon,time_evening,time_morning,time_night
17463,1,15,13,89,650.7699999999999,8.820511627906978,5,0,1,1,1,True,False,False,False
17463,2,15,13,89,650.7699999999999,8.820511627906978,5,2,1,1,1,True,False,False,False
17463,0,15,13,89,650.7699999999999,8.820511627906978,5,1,1,1,1,False,True,False,False
14502,1,19,204,339,1294.66,3.9594070512820516,2,2,1,1,1,False,True,False,False
14502,1,19,204,339,1294.66,3.9594070512820516,2,0,1,1,0,True,False,False,False
14502,1,19,204,339,1294.66,3.9594070512820516,2,0,1,0,0,False,False,True,False
14502,0,19,204,339,1294.66,3.9594070512820516,2,1,1,1,0,False,False,True,False
12528,2,8,12,27,646.1100000000001,21.016086956521743,8,1,1,1,0,False,False,False,True
12528,1,8,12,27,646.1100000000001,21.016086956521743,8,0,0,0,0,True,False,False,False
17239,2,312,0,0,0.0,25.500000000000004,8,1,1,1,1,True,False,False,False
17239,2,312,0,0,0.0,25.500000000000004,8,1,1,1,0,False,False,False,True
17239,0,312,0,0,0.0,25.500000000000004,8,1,1,0,0,True,False,False,False
17239,2,312,0,0,0.0,25.500000000000004,8,2,0,0,0,True,False,False,False
17239,0,312,0,0,0.0,25.500000000000004,8,2,1,0,0,True,False,False,False
14426,1,23,50,50,1596.0900000000001,20.007455357142856,0,2,1,1,1,False,False,True,False
14426,1,23,50,50,1596.0900000000001,20.007455357142856,0,2,0,0,0,False,True,False,False
15448,0,312,0,0,0.0,17.665714285714284,7,2,1,0,0,False,True,False,False
15448,1,312,0,0,0.0,17.665714285714284,7,0,1,0,0,False,False,False,True
15448,2,312,0,0,0.0,17.665714285714284,7,0,1,0,0,True,False,False,False
15448,0,312,0,0,0.0,17.665714285714284,7,2,1,0,0,False,True,False,False
15448,2,312,0,0,0.0,17.665714285714284,7,0,1,1,1,False,False,True,False
17314,0,24,18,66,1021.0000000000001,19.297099236641223,0,0,1,0,0,False,False,False,True
17314,2,24,18,66,1021.0000000000001,19.297099236641223,0,2,1,1,1,False,False,True,False
17314,2,24,18,66,1021.0000000000001,19.297099236641223,0,2,1,1,1,False,False,True,False
17314,0,24,18,66,1021.0000000000001,19.297099236641223,0,1,1,1,1,False,True,False,False
17314,2,24,18,66,1021.0000000000001,19.297099236641223,0,1,1,0,0,False,False,False,True
17373,1,39,0,29,359.61999999999995,11.349473684210528,0,1,1,1,0,True,False,False,False
17373,0,39,0,29,359.61999999999995,11.349473684210528,0,1,1,1,1,False,True,False,False
17373,0,39,0,29,359.61999999999995,11.349473684210528,0,0,1,1,1,True,False,False,False
18145,2,12,82,154,1837.77,12.94819004524887,5,0,1,1,1,False,False,False,True
18145,0,12,82,154,1837.77,12.94819004524887,5,0,1,1,0,False,False,True,False
18145,1,12,82,154,1837.77,12.94819004524887,5,1,1,1,0,True,False,False,False
18145,2,12,82,154,1837.77,12.94819004524887,5,2,1,1,1,True,False,False,False
14467,2,17,75,75,467.06,6.652888888888889,8,0,1,1,1,False,False,False,True
14467,1,17,75,75,467.06,6.652888888888889,8,2,1,1,0,True,False,False,False
12908,1,175,0,0,0.0,375.0,8,1,1,1,1,False,True,False,False
12908,1,175,0,0,0.0,375.0,8,0,1,1,1,True,False,False,False
12908,2,175,0,0,0.0,375.0,8,0,1,1,1,True,False,False,False
15144,2,7,41,123,3611.5000000000005,30.32460829493088,0,0,1,0,0,False,True,False,False
15144,0,7,41,123,3611.5000000000005,30.32460829493088,0,2,1,1,0,False,True,False,False
15144,1,7,41,123,3611.5000000000005,30.32460829493088,0,2,1,1,0,True,False,False,False
15144,0,7,41,123,3611.5000000000005,30.32460829493088,0,0,1,0,0,True,False,False,False
15144,0,7,41,123,3611.5000000000005,30.32460829493088,0,2,1,1,1,True,False,False,False
14776,2,50,0,42,867.1800000000001,21.694871794871787,0,0,1,0,0,True,False,False,False
14776,2,50,0,42,867.1800000000001,21.694871794871787,0,2,1,1,0,False,True,False,False
14776,2,50,0,42,867.1800000000001,21.694871794871787,0,1,1,1,0,True,False,False,False
14776,2,50,0,42,867.1800000000001,21.694871794871787,0,2,1,1,0,False,False,False,True
16403,0,311,0,0,0.0,17.75,4,0,1,0,0,True,False,False,False
16403,0,311,0,0,0.0,17.75,4,1,1,0,0,False,True,False,False
16407,2,12,21,48,597.31,12.365872093023258,0,1,1,1,1,False,False,False,True
16407,2,12,21,48,597.31,12.365872093023258,0,1,0,0,0,True,False,False,False
16407,0,12,21,48,597.31,12.365872093023258,0,1,1,1,1,False,False,True,False
16407,2,12,21,48,597.31,12.365872093023258,0,1,0,0,0,True,False,False,False
16407,0,12,21,48,597.31,12.365872093023258,0,2,1,1,0,True,False,False,False
17619,2,311,0,0,0.0,2.837922077922078,0,2,1,0,0,True,False,False,False
17619,2,311,0,0,0.0,2.837922077922078,0,2,1,1,1,False,True,False,False
17619,1,311,0,0,0.0,2.837922077922078,0,0,1,0,0,False,False,True,False
17619,1,311,0,0,0.0,2.837922077922078,0,0,1,1,0,True,False,False,False
17619,1,311,0,0,0.0,2.837922077922078,0,0,1,0,0,False,True,False,False
12778,2,19,8,19,330.16999999999996,16.4446,7,1,1,1,1,False,True,False,False
12778,1,19,8,19,330.16999999999996,16.4446,7,1,1,1,0,True,False,False,False
12778,0,19,8,19,330.16999999999996,16.4446,7,0,1,1,0,False,True,False,False
17256,1,106,0,0,0.0,15.0,8,0,0,0,0,True,False,False,False
17256,1,106,0,0,0.0,15.0,8,2,1,0,0,False,True,False,False
17256,2,106,0,0,0.0,15.0,8,2,1,1,0,True,False,False,False
17604,2,216,0,0,0.0,4.910476190476191,8,2,1,1,0,True,False,False,False
17604,0,216,0,0,0.0,4.910476190476191,8,2,1,1,0,True,False,False,False
14006,0,115,0,0,0.0,32.073,4,2,1,0,0,False,False,False,True
14006,1,115,0,0,0.0,32.073,4,2,0,0,0,False,False,True,False
14006,1,115,0,0,0.0,32.073,4,0,1,1,0,False,False,False,True
13600,0,311,0,0,0.0,11.553684210526317,8,2,1,0,0,True,False,False,False
13600,0,311,0,0,0.0,11.553684210526317,8,0,1,1,0,False,False,True,False
13600,0,311,0,0,0.0,11.553684210526317,8,0,0,0,0,False,False,False,True
13600,2,311,0,0,0.0,11.553684210526317,8,1,1,1,1,True,False,False,False
15058,0,24,90,103,879.3299999999999,7.699239130434783,3,1,1,1,0,False,False,True,False
15058,2,24,90,103,879.3299999999999,7.699239130434783,3,2,1,1,0,True,False,False,False
15058,0,24,90,103,879.3299999999999,7.699239130434783,3,0,1,0,0,False,False,True,False
15058,0,24,90,103,879.3299999999999,7.699239130434783,3,1,1,0,0,True,False,False,False
15058,2,24,90,103,879.3299999999999,7.699239130434783,3,0,1,1,1,True,False,False,False
15240,2,44,0,36,661.1899999999999,21.879102564102563,0,2,1,1,0,False,True,False,False
15240,1,44,0,36,661.1899999999999,21.879102564102563,0,2,1,1,0,False,False,True,False
17147,0,22,16,35,741.48,21.167777777777776,5,2,1,0,0,False,True,False,False
17147,0,22,16,35,741.48,21.167777777777776,5,1,0,0,0,True,False,False,False
13881,2,3,24,57,7760.84,96.40179775280899,0,1,1,1,0,False,False,True,False
13881,0,3,24,57,7760.84,96.40179775280899,0,0,1,1,1,True,False,False,False
13881,1,3,24,57,7760.84,96.40179775280899,0,0,1,1,1,False,True,False,False
13881,2,3,24,57,7760.84,96.40179775280899,0,1,1,0,0,False,False,False,True
16570,0,14,20,48,1604.3300000000002,29.66984126984127,8,0,1,1,0,True,False,False,False
16570,1,14,20,48,1604.3300000000002,29.66984126984127,8,0,1,1,1,False,False,False,True
16612,1,32,0,24,478.76,17.994848484848482,8,0,0,0,0,False,True,False,False
16612,2,32,0,24,478.76,17.994848484848482,8,0,1,1,0,False,False,True,False
16612,0,32,0,24,478.76,17.994848484848482,8,0,1,1,1,False,False,False,True
16612,0,32,0,24,478.76,17.994848484848482,8,0,1,1,0,True,False,False,False
16612,1,32,0,24,478.76,17.994848484848482,8,0,1,1,0,False,True,False,False
17356,1,311,0,0,0.0,9.38,0,1,1,1,1,True,False,False,False
17356,2,311,0,0,0.0,9.38,0,1,1,1,0,True,False,False,False
17356,2,311,0,0,0.0,9.38,0,2,1,0,0,False,False,False,True
17356,1,311,0,0,0.0,9.38,0,2,1,0,0,False,False,True,False
12836,2,58,0,74,951.4599999999999,14.930628571428572,0,2,1,0,0,False,False,False,True
12836,0,58,0,74,951.4599999999999,14.930628571428572,0,2,1,1,0,True,False,False,False
12836,2,58,0,74,951.4599999999999,14.930628571428572,0,2,1,1,0,False,True,False,False
14850,1,311,0,0,0.0,15.511904761904765,0,2,0,0,0,True,False,False,False
14850,2,311,0,0,0.0,15.511904761904765,0,1,1,0,0,False,False,True,False
14850,2,311,0,0,0.0,15.511904761904765,0,2,0,0,0,False,False,False,True
14850,2,311,0,0,0.0,15.511904761904765,0,0,0,0,0,True,False,False,False
13939,0,22,11,33,384.04999999999995,12.634444444444444,0,1,1,1,0,False,True,False,False
13939,1,22,11,33,384.04999999999995,12.634444444444444,0,0,1,1,1,True,False,False,False
16745,0,86,0,97,2824.77,20.15210084033614,2,2,1,1,0,False,False,True,False
16745,0,86,0,97,2824.77,20.15210084033614,2,1,1,1,0,False,False,True,False
16745,1,86,0,97,2824.77,20.15210084033614,2,1,0,0,0,False,False,False,True
13606,1,28,3,3,30.119999999999997,6.524186046511627,4,0,1,1,0,False,False,True,False
13606,1,28,3,3,30.119999999999997,6.524186046511627,4,2,1,1,0,False,False,False,True
13606,1,28,3,3,30.119999999999997,6.524186046511627,4,0,1,1,1,False,True,False,False
13494,1,311,0,0,0.0,17.570000000000004,5,2,1,1,0,True,False,False,False
13494,0,311,0,0,0.0,17.570000000000004,5,2,1,0,0,False,False,True,False
13494,1,311,0,0,0.0,17.570000000000004,5,1,1,1,0,False,False,True,False
13494,2,311,0,0,0.0,17.570000000000004,5,0,1,0,0,True,False,False,False
13494,2,311,0,0,0.0,17.570000000000004,5,0,1,0,0,False,False,False,True
13802,2,138,0,0,0.0,76.657,0,1,1,1,1,True,False,False,False
13802,2,138,0,0,0.0,76.657,0,1,1,1,0,False,False,False,True
13802,2,138,0,0,0.0,76.657,0,2,1,1,1,True,False,False,False
12929,1,311,0,0,0.0,14.73125,8,2,1,1,0,True,False,False,False
12929,2,311,0,0,0.0,14.73125,8,2,1,1,0,False,False,True,False
12929,0,311,0,0,0.0,14.73125,8,0,1,1,0,True,False,False,False
12929,1,311,0,0,0.0,14.73125,8,1,1,0,0,True,False,False,False
16419,2,112,0,0,0.0,19.063333333333333,8,0,1,1,0,True,False,False,False
16419,0,112,0,0,0.0,19.063333333333333,8,0,1,1,1,True,False,False,False
16419,2,112,0,0,0.0,19.063333333333333,8,0,1,1,0,True,False,False,False
16419,2,112,0,0,0.0,19.063333333333333,8,1,1,1,0,False,True,False,False
16419,2,112,0,0,0.0,19.063333333333333,8,2,1,1,0,False,True,False,False
17035,2,245,0,0,0.0,15.483214285714286,0,1,0,0,0,False,False,False,True
17035,0,245,0,0,0.0,15.483214285714286,0,2,1,0,0,True,False,False,False
17035,0,245,0,0,0.0,15.483214285714286,0,2,1,1,1,True,False,False,False
17035,1,245,0,0,0.0,15.483214285714286,0,1,1,1,0,True,False,False,False
15203,1,25,24,60,832.92,12.871830985915492,4,2,1,1,1,False,True,False,False
15203,1,25,24,60,832.92,12.871830985915492,4,1,1,1,1,False,True,False,False
16515,1,51,0,42,639.52,14.399380530973453,5,2,1,1,0,True,False,False,False
16515,1,51,0,42,639.52,14.399380530973453,5,1,1,0,0,True,False,False,False
16515,1,51,0,42,639.52,14.399380530973453,5,0,1,1,1,True,False,False,False
16515,0,51,0,42,639.52,14.399380530973453,5,1,1,1,0,False,False,False,True
16515,2,51,0,42,639.52,14.399380530973453,5,2,1,1,0,True,False,False,False
12373,2,310,0,0,0.0,26.042857142857144,4,1,1,1,0,False,False,True,False
12373,0,310,0,0,0.0,26.042857142857144,4,1,0,0,0,False,False,True,False
12373,0,310,0,0,0.0,26.042857142857144,4,0,1,1,1,True,False,False,False
12373,2,310,0,0,0.0,26.042857142857144,4,1,1,1,0,False,False,False,True
18202,0,199,0,0,0.0,20.543970588235293,0,1,0,0,0,False,True,False,False
18202,1,199,0,0,0.0,20.543970588235293,0,2,1,1,1,False,True,False,False
18202,0,199,0,0,0.0,20.543970588235293,0,0,1,1,0,False,False,False,True
18202,1,199,0,0,0.0,20.543970588235293,0,0,1,1,0,False,False,True,False
12775,1,16,14,14,221.36,21.000606060606064,0,1,1,1,1,False,False,True,False
12775,0,16,14,14,221.36,21.000606060606064,0,0,1,1,0,False,True,False,False
14549,2,310,0,0,0.0,5.165,0,0,1,1,0,False,True,False,False
14549,0,310,0,0,0.0,5.165,0,0,1,1,1,False,False,False,True
14549,2,310,0,0,0.0,5.165,0,2,1,1,0,True,False,False,False
14549,0,310,0,0,0.0,5.165,0,1,1,1,0,False,False,True,False
14549,0,310,0,0,0.0,5.165,0,1,1,1,0,True,False,False,False
15981,0,24,15,35,950.2800000000002,35.13896907216495,8,1,0,0,0,False,False,False,True
15981,1,24,15,35,950.2800000000002,35.13896907216495,8,0,1,1,0,False,False,False,True
15981,2,24,15,35,950.2800000000002,35.13896907216495,8,0,1,1,1,False,False,True,False
15981,0,24,15,35,950.2800000000002,35.13896907216495,8,1,1,1,1,True,False,False,False
15981,2,24,15,35,950.2800000000002,35.13896907216495,8,0,1,1,1,True,False,False,False
16110,0,44,0,154,643.55,3.77819209039548,8,0,1,0,0,False,False,True,False
16110,2,44,0,154,643.55,3.77819209039548,8,0,0,0,0,True,False,False,False
16110,0,44,0,154,643.55,3.77819209039548,8,2,0,0,0,False,False,True,False
16110,0,44,0,154,643.55,3.77819209039548,8,2,1,0,0,False,True,False,False
17376,2,70,0,11,97.35,8.466666666666667,4,0,1,1,0,True,False,False,False
17376,0,70,0,11,97.35,8.466666666666667,4,0,1,1,0,True,False,False,False
17376,0,70,0,11,97.35,8.466666666666667,4,1,1,1,1,False,True,False,False
17376,1,70,0,11,97.35,8.466666666666667,4,2,1,1,0,True,False,False,False
13110,0,30,41,41,446.43,10.266689655172414,0,0,1,1,0,True,False,False,False
13110,1,30,41,41,446.43,10.266689655172414,0,1,0,0,0,False,False,False,True
13110,0,30,41,41,446.43,10.266689655172414,0,2,0,0,0,False,True,False,False
16716,1,266,0,0,0.0,450.6,8,2,1,0,0,True,False,False,False
16716,0,266,0,0,0.0,450.6,8,0,1,0,0,True,False,False,False
12676,2,24,8,15,333.34000000000003,29.586444444444453,5,0,1,1,0,True,False,False,False
12676,2,24,8,15,333.34000000000003,29.586444444444453,5,0,0,0,0,True,False,False,False
15940,1,310,0,0,0.0,35.8,7,0,1,0,0,True,False,False,False
15940,0,310,0,0,0.0,35.8,7,1,0,0,0,False,False,False,True
15971,2,17,1,15,2090.4,119.9957142857143,4,0,0,0,0,True,False,False,False
15971,0,17,1,15,2090.4,119.9957142857143,4,2,1,1,0,True,False,False,False
15971,1,17,1,15,2090.4,119.9957142857143,4,2,0,0,0,True,False,False,False
15971,1,17,1,15,2090.4,119.9957142857143,4,2,1,1,0,False,True,False,False
14665,2,60,0,49,1104.04,20.39666666666667,7,1,1,0,0,True,False,False,False
14665,2,60,0,49,1104.04,20.39666666666667,7,0,1,1,0,False,True,False,False
14457,1,310,0,0,0.0,28.41,0,1,1,0,0,False,False,True,False
14457,1,310,0,0,0.0,28.41,0,2,1,1,0,False,False,True,False
14457,0,310,0,0,0.0,28.41,0,1,1,0,0,False,False,True,False
15589,0,255,0,0,0.0,16.501034482758623,5,0,1,1,0,True,False,False,False
15589,1,255,0,0,0.0,16.501034482758623,5,0,1,0,0,True,False,False,False
15589,1,255,0,0,0.0,16.501034482758623,5,0,1,1,0,False,False,False,True
14411,2,310,0,0,0.0,75.92857142857143,2,2,1,0,0,False,False,False,True
14411,0,310,0,0,0.0,75.92857142857143,2,2,1,1,1,False,True,False,False
14411,1,310,0,0,0.0,75.92857142857143,2,0,1,0,0,False,False,True,False
14411,1,310,0,0,0.0,75.92857142857143,2,2,1,0,0,True,False,False,False
14411,0,310,0,0,0.0,75.92857142857143,2,2,1,1,1,True,False,False,False
17560,1,94,0,0,0.0,31.664814814814818,5,2,1,1,0,True,False,False,False
17560,2,94,0,0,0.0,31.664814814814818,5,1,1,1,0,True,False,False,False
17560,0,94,0,0,0.0,31.664814814814818,5,0,1,1,0,False,True,False,False
17560,1,94,0,0,0.0,31.664814814814818,5,2,0,0,0,False,True,False,False
17560,0,94,0,0,0.0,31.664814814814818,5,2,1,0,0,False,True,False,False
15226,0,310,0,0,0.0,19.30125,8,0,1,0,0,True,False,False,False
15226,0,310,0,0,0.0,19.30125,8,2,1,1,0,False,False,True,False
14460,2,109,0,0,0.0,27.146250000000002,0,0,1,1,0,False,False,True,False
14460,0,109,0,0,0.0,27.146250000000002,0,2,1,1,0,True,False,False,False
14460,2,109,0,0,0.0,27.146250000000002,0,0,0,0,0,False,False,False,True
14460,0,109,0,0,0.0,27.146250000000002,0,0,1,1,0,False,True,False,False
16156,2,8,25,61,1676.8700000000001,24.01569230769231,0,0,0,0,0,False,True,False,False
16156,2,8,25,61,1676.8700000000001,24.01569230769231,0,2,1,1,0,True,False,False,False
16156,0,8,25,61,1676.8700000000001,24.01569230769231,0,1,0,0,0,False,True,False,False
13728,2,36,0,23,381.06,16.12920634920635,0,2,1,1,0,True,False,False,False
13728,0,36,0,23,381.06,16.12920634920635,0,1,0,0,0,True,False,False,False
13728,0,36,0,23,381.06,16.12920634920635,0,0,1,1,0,False,False,True,False
13728,2,36,0,23,381.06,16.12920634920635,0,2,1,1,0,True,False,False,False
14127,2,122,0,0,0.0,16.129772727272723,8,2,1,1,0,True,False,False,False
14127,1,122,0,0,0.0,16.129772727272723,8,0,1,1,0,True,False,False,False
14127,1,122,0,0,0.0,16.129772727272723,8,2,0,0,0,True,False,False,False
16378,1,246,0,0,0.0,15.780434782608697,7,0,1,0,0,False,False,True,False
16378,0,246,0,0,0.0,15.780434782608697,7,0,1,1,0,True,False,False,False
16378,1,246,0,0,0.0,15.780434782608697,7,2,1,1,0,False,True,False,False
16378,0,246,0,0,0.0,15.780434782608697,7,1,1,1,0,False,False,True,False
13894,1,23,17,17,403.77000000000004,20.911851851851857,5,0,0,0,0,False,True,False,False
13894,0,23,17,17,403.77000000000004,20.911851851851857,5,0,1,1,1,True,False,False,False
13894,2,23,17,17,403.77000000000004,20.911851851851857,5,0,1,1,0,True,False,False,False
13824,2,32,0,10,269.1,36.93347826086956,5,1,1,1,1,False,False,False,True
13824,1,32,0,10,269.1,36.93347826086956,5,1,1,1,0,False,False,True,False
13824,0,32,0,10,269.1,36.93347826086956,5,2,1,1,0,False,True,False,False
18250,1,309,0,0,0.0,16.63190476190476,0,1,1,0,0,False,True,False,False
18250,2,309,0,0,0.0,16.63190476190476,0,2,1,1,0,False,True,False,False
15270,1,15,6,6,529.2,58.03634146341464,0,0,1,1,0,True,False,False,False
15270,0,15,6,6,529.2,58.03634146341464,0,2,1,1,0,False,True,False,False
14188,2,30,10,31,964.0000000000001,31.605538461538462,4,2,1,1,0,False,False,True,False
14188,0,30,10,31,964.0000000000001,31.605538461538462,4,0,1,1,0,True,False,False,False
18017,1,80,0,2,358.0,174.33333333333334,4,1,1,1,0,False,True,False,False
18017,0,80,0,2,358.0,174.33333333333334,4,0,0,0,0,True,False,False,False
18017,1,80,0,2,358.0,174.33333333333334,4,0,1,1,0,False,True,False,False
18017,2,80,0,2,358.0,174.33333333333334,4,1,1,1,0,False,False,True,False
18017,1,80,0,2,358.0,174.33333333333334,4,1,1,1,0,True,False,False,False
15421,0,58,0,12,211.00000000000003,17.931320754716978,2,2,0,0,0,False,False,True,False
15421,0,58,0,12,211.00000000000003,17.931320754716978,2,0,1,1,0,True,False,False,False
15421,2,58,0,12,211.00000000000003,17.931320754716978,2,2,0,0,0,True,False,False,False
15421,1,58,0,12,211.00000000000003,17.931320754716978,2,2,1,0,0,True,False,False,False
15421,1,58,0,12,211.00000000000003,17.931320754716978,2,1,1,1,0,True,False,False,False
17446,2,176,0,0,0.0,13.433333333333332,2,0,0,0,0,True,False,False,False
17446,2,176,0,0,0.0,13.433333333333332,2,0,1,1,0,False,True,False,False
17446,1,176,0,0,0.0,13.433333333333332,2,2,1,0,0,True,False,False,False
17446,0,176,0,0,0.0,13.433333333333332,2,0,1,1,0,True,False,False,False
17446,1,176,0,0,0.0,13.433333333333332,2,0,1,1,0,True,False,False,False
12414,0,216,0,0,0.0,31.244999999999997,8,2,0,0,0,False,True,False,False
12414,2,216,0,0,0.0,31.244999999999997,8,0,1,1,1,True,False,False,False
14798,0,52,0,4,76.34,14.478333333333333,0,0,1,1,1,False,True,False,False
14798,1,52,0,4,76.34,14.478333333333333,0,1,0,0,0,True,False,False,False
14798,1,52,0,4,76.34,14.478333333333333,0,2,1,1,1,False,True,False,False
12990,1,30,6,6,145.6,31.500000000000007,4,2,1,1,0,False,False,True,False
12990,0,30,6,6,145.6,31.500000000000007,4,2,1,0,0,False,True,False,False
12990,2,30,6,6,145.6,31.500000000000007,4,2,1,1,0,False,True,False,False
12990,2,30,6,6,145.6,31.500000000000007,4,1,1,1,0,False,True,False,False
12990,2,30,6,6,145.6,31.500000000000007,4,2,1,1,1,True,False,False,False
12350,2,309,0,0,0.0,19.67058823529412,8,0,1,1,1,False,False,True,False
12350,1,309,0,0,0.0,19.67058823529412,8,0,1,0,0,False,True,False,False
12350,1,309,0,0,0.0,19.67058823529412,8,2,1,1,0,True,False,False,False
12350,2,309,0,0,0.0,19.67058823529412,8,2,1,1,0,True,False,False,False
12350,2,309,0,0,0.0,19.67058823529412,8,2,0,0,0,False,False,True,False
17337,0,150,0,0,0.0,3.7345672191528547,8,0,1,1,1,False,False,False,True
17337,0,150,0,0,0.0,3.7345672191528547,8,1,1,1,0,True,False,False,False
17337,1,150,0,0,0.0,3.7345672191528547,8,0,0,0,0,True,False,False,False
17337,2,150,0,0,0.0,3.7345672191528547,8,2,1,1,0,False,True,False,False
16405,0,301,0,0,0.0,33.45,5,2,1,0,0,False,True,False,False
16405,0,301,0,0,0.0,33.45,5,0,1,0,0,True,False,False,False
17071,1,27,20,52,1026.6100000000001,17.350214285714287,0,2,1,1,0,True,False,False,False
17071,2,27,20,52,1026.6100000000001,17.350214285714287,0,0,1,0,0,True,False,False,False
17071,0,27,20,52,1026.6100000000001,17.350214285714287,0,0,1,1,1,True,False,False,False
17071,0,27,20,52,1026.6100000000001,17.350214285714287,0,0,1,1,1,False,False,True,False
17071,1,27,20,52,1026.6100000000001,17.350214285714287,0,0,1,1,0,False,False,False,True
13873,0,119,0,0,0.0,16.93913043478261,5,2,0,0,0,True,False,False,False
13873,0,119,0,0,0.0,16.93913043478261,5,0,1,1,0,False,False,False,True
13873,0,119,0,0,0.0,16.93913043478261,5,1,1,1,0,False,False,True,False
13873,1,119,0,0,0.0,16.93913043478261,5,0,0,0,0,False,True,False,False
13873,0,119,0,0,0.0,16.93913043478261,5,0,0,0,0,False,False,True,False
17362,1,238,0,0,0.0,8.920857142857143,0,0,0,0,0,False,True,False,False
17362,1,238,0,0,0.0,8.920857142857143,0,0,1,1,0,True,False,False,False
17362,1,238,0,0,0.0,8.920857142857143,0,0,0,0,0,False,False,True,False
13394,2,1,12,60,976.57,16.258193548387098,8,0,1,1,1,False,True,False,False
13394,1,1,12,60,976.57,16.258193548387098,8,0,1,1,1,False,False,True,False
12502,0,95,0,0,0.0,25.332448979591835,0,1,0,0,0,True,False,False,False
12502,1,95,0,0,0.0,25.332448979591835,0,0,1,1,0,False,False,True,False
12502,2,95,0,0,0.0,25.332448979591835,0,2,1,1,0,False,False,True,False
12502,0,95,0,0,0.0,25.332448979591835,0,0,1,1,0,True,False,False,False
16333,0,7,5,8,11007.2,591.7066666666667,7,1,1,1,1,False,False,True,False
16333,1,7,5,8,11007.2,591.7066666666667,7,0,1,0,0,True,False,False,False
16333,2,7,5,8,11007.2,591.7066666666667,7,1,0,0,0,False,False,True,False
16333,1,7,5,8,11007.2,591.7066666666667,7,2,1,1,0,False,False,False,True
16030,2,309,0,0,0.0,11.422068965517239,0,0,1,1,1,True,False,False,False
16030,2,309,0,0,0.0,11.422068965517239,0,1,1,0,0,True,False,False,False
16030,1,309,0,0,0.0,11.422068965517239,0,2,1,0,0,True,False,False,False
16030,0,309,0,0,0.0,11.422068965517239,0,0,1,1,0,False,False,False,True
16030,1,309,0,0,0.0,11.422068965517239,0,1,1,0,0,False,False,False,True
14044,0,26,24,96,307.64,3.123540669856459,4,2,1,1,0,True,False,False,False
14044,2,26,24,96,307.64,3.123540669856459,4,1,1,1,0,True,False,False,False
14044,2,26,24,96,307.64,3.123540669856459,4,0,1,1,0,True,False,False,False
14044,2,26,24,96,307.64,3.123540669856459,4,1,1,1,1,True,False,False,False
13800,1,309,0,0,0.0,16.918787878787878,2,1,1,0,0,False,True,False,False
13800,2,309,0,0,0.0,16.918787878787878,2,0,1,1,0,True,False,False,False
13800,0,309,0,0,0.0,16.918787878787878,2,2,0,0,0,False,True,False,False
13800,2,309,0,0,0.0,16.918787878787878,2,2,0,0,0,False,False,True,False
13800,1,309,0,0,0.0,16.918787878787878,2,2,1,0,0,False,False,True,False
17672,0,49,0,69,2000.3300000000002,28.892454545454537,5,2,1,1,0,False,False,True,False
17672,0,49,0,69,2000.3300000000002,28.892454545454537,5,2,1,1,0,True,False,False,False
12464,1,9,8,8,431.5,41.79482758620689,2,1,1,1,1,False,False,False,True
12464,2,9,8,8,431.5,41.79482758620689,2,1,1,1,0,True,False,False,False
12464,2,9,8,8,431.5,41.79482758620689,2,0,1,1,0,True,False,False,False
12464,0,9,8,8,431.5,41.79482758620689,2,1,1,1,0,True,False,False,False
12464,0,9,8,8,431.5,41.79482758620689,2,2,0,0,0,False,True,False,False
13581,0,308,0,0,0.0,11.8,4,2,1,1,0,False,False,True,False
13581,0,308,0,0,0.0,11.8,4,2,1,1,0,True,False,False,False
13581,2,308,0,0,0.0,11.8,4,2,0,0,0,False,True,False,False
13581,1,308,0,0,0.0,11.8,4,2,1,0,0,False,True,False,False
13581,0,308,0,0,0.0,11.8,4,1,1,0,0,False,True,False,False
14540,2,9,15,65,800.3599999999999,13.108684210526315,6,2,1,1,1,False,False,False,True
14540,1,9,15,65,800.3599999999999,13.108684210526315,6,2,0,0,0,False,False,True,False
14540,1,9,15,65,800.3599999999999,13.108684210526315,6,0,1,1,1,True,False,False,False
13539,1,85,0,16,315.69,17.063243243243242,8,1,1,1,0,True,False,False,False
13539,0,85,0,16,315.69,17.063243243243242,8,1,1,1,0,True,False,False,False
13539,0,85,0,16,315.69,17.063243243243242,8,0,1,0,0,False,True,False,False
13539,2,85,0,16,315.69,17.063243243243242,8,0,1,1,0,False,False,False,True
13539,1,85,0,16,315.69,17.063243243243242,8,1,0,0,0,False,True,False,False
15885,2,92,0,0,0.0,21.075000000000003,2,0,1,1,0,False,True,False,False
15885,2,92,0,0,0.0,21.075000000000003,2,1,1,1,1,False,False,True,False
15885,2,92,0,0,0.0,21.075000000000003,2,1,0,0,0,True,False,False,False
15885,1,92,0,0,0.0,21.075000000000003,2,1,1,1,0,True,False,False,False
14497,0,308,0,0,0.0,16.392068965517243,0,0,1,1,0,False,False,False,True
14497,0,308,0,0,0.0,16.392068965517243,0,0,1,0,0,False,False,True,False
14497,0,308,0,0,0.0,16.392068965517243,0,2,1,1,0,True,False,False,False
17507,2,261,0,0,0.0,6.881590909090909,8,2,1,0,0,True,False,False,False
17507,2,261,0,0,0.0,6.881590909090909,8,1,1,1,0,False,False,True,False
